hdp_shardid,skclientkey,medid,medfulname
5,13711,SX116,lidocaine 1% with epinephrine and bupivacaine 0.25% (Xylocaine 1%/Epinephrine and Marcaine 0.25% Mix) (1 mL) Surg-Inf
5,13711,SX112,lidocaine 1% and bupivacaine 0.25% (Xylocaine 1% and Marcaine 0.25% Mixture) (1 mL) Surg-Inf
5,13711,SX104,"bacitracin 50,000 units/gentamicin 80mg/NaCL 500 ml (500 mL) Surg-Irr"
5,13711,SurestepPro,Surestep Pro 25 strips (Surestep Pro 25 strips) EACH
5,13711,PlasticPlastic TrayTray,Plastic Tray (Plastic Tray) EACH
5,13711,PaceMonitor,Pacer Monitor (Pacer Monitor) EACH
5,13711,Own-Fridge,Pt's Own Med - Fridge (Pt's Own Med - Fridge) EACH
5,13711,NC-VL,Vaginal Light (Vaginal Light) EACH
5,13711,NCMINORTRAY,Minor Tray (Minor Tray) EACH
5,13711,NC-IPad,Ipad (Ipad) Each
5,13711,NC-EZ PAQUE,E-Z-PAQUE SUSPENSION (BARIUM SULFATE SUSPENSION) 176 g (1 bottle) SUSP
5,13711,NC-2559,Glucagon - Imaging (Glucagen - Imaging) 1 mg Injectable
5,13711,Keys-PCA,Keys-PCA (Keys-PCA) EACH
5,13711,IND021,istiratumab (MM-141)-placebo IND 280 mg (46.7 mL) Injectable
5,13711,2318,pyridoxine (Vitamin B-6) 50 mg Tab
5,13711,2314,docusate sodium (COLACE) 100 mg CAP
5,13711,230,HYDROmorphone (DILAUDID) 1 mg (1 mL) SYRINGE
5,13711,2265,DAPSONE (DAPSONE) 25 mg TAB
5,13711,2242,DIPHTHERIA/tetanus toxoid PED (0.5 mL) VIAL
5,13711,2209,COLISTIMETHATE (COLY-MYCIN M) 150 mg VIAL
5,13711,2196,gramicidin/neomycin/polymyxin B ophthalmic (Neosporin Ophth) (10 mL) Drops-Ophth
5,13711,2181,BACITRACIN/POLYMYXIN B SULFATE OINTMENT (POLYSPORIN) TUBE
5,13711,2172,polymyxin B-trimethoprim ophth 10000 units-1 mg/mL (PolyTrim Ophthalmic Sol) (10 mL) Soln-Ophth
5,13711,17326,*CEFTOLOZANE/TAZOBACTAM (*ZERBAXA) 75 mg/75 mg (1 VIAL) VIAL
5,13711,17298,arginine PED (L-Arginine) 100 mg (1 mL) Syringe-Oral
5,13711,15589,BRIMONIDINE TARTRATE 0.2% SOLUTION (ALPHAGAN) BOTTLE
5,13711,15418,CALCIUM CITRATE/VITAMIN D3 (CITRACAL-VIT D 250 MG-200 UNIT) TAB
5,13711,15409,NUTRITIONAL SUPPLEMENT SUSPENSION (PEPTAMEN JUNIOR) (1000 mL) BAG
5,13711,15361,lidocaine (Xylocaine 2% Uro-Jet) 100 mg (5 mL) Gel
5,13711,15328,BISOPROLOL FUM/HCTZ 10 MG-6.25 MG (ZIAC) TAB
5,13711,15300,D5W-0.45% NACL + KCL 10MEQ 10 mEq (500 mL) SOLN
5,13711,15252,DEXTROSE 5%-WATER AVIVA (250 mL) BAG
5,13711,15246,heparin LOCK/NS 3 unit (3 mL) SYRINGE
5,13711,15237,DARBEPOETIN ALFA (ARANESP) 500 mcg (1 mL) SYRINGE
5,13711,15214,MEPITEL 3X4 PATCH
5,13711,15193,BUDESONIDE/FORMOTEROL FUMARATE (SYMBICORT 80 MCG-4.5 MCG) INHALER
5,13711,15151,PACLitaxel PROTEIN-BOUND (Abraxane) 100 mg Injectable
5,13711,15139,DIGOXIN/NS (Lanoxin/NS) 10 mcg/1 mL (5 mL) SYRINGE
5,13711,15133,temozolomide (Temodar) 100 mg Cap
5,13711,15106,nitazoxanide (Alinia) 1200 mg (60 mL) Susp-Oral
5,13711,15057,POST DIALYSIS DRUG EACH
5,13711,15005,KETAMINE HCL (KETALAR) 200 mg (20 mL) VIAL
5,13711,15,OLANZapine (ZyPREXA) 10 mg Tab
5,13711,16041,micafungin (Mycamine) 100 mg (100 mL) Bag
5,13711,16038,micafungin (Mycamine) 50 mg Injectable
5,13711,16019,coagulation factor IX (recomb) (BENEFIX) 1 unit VIAL
5,13711,16007,LACOSAMIDE (VIMPAT) 100 mg TAB
5,13711,1594,probenecid (Benemid) 500 mg Tab
5,13711,15897,clindamycin/NaCl 0.9% (Cleocin) 300 mg (50 mL) Soln-IV
5,13711,15825,CLINDAMYCIN/D5W (CLEOCIN/D5W) 300 mg (50 mL) BAG
5,13711,15743,azaCITIDine IV (Vidaza) 100 mg (10 mL) Injectable
5,13711,1574,PROPOFOL (Diprivan) 500 mg (50 mL) VIAL
5,13711,1573,PROPOFOL (Diprivan) 200 mg (20 mL) VIAL
5,13711,15724,antihemophilic factor-von Willebrand factor (Humate-P) 250 units Injectable
5,13711,1568,anastrozole (Arimidex) 1 mg Tab
5,13711,15609,vitamin A & D topical (vitamin A & D topical) (5 g) Ointment
5,13711,15603,EMTRICITABINE/TENOFOVIR 200 MG-300 MG (TRUVADA) TAB
5,13711,15602,BETAMETHASONE DIPROPIONATE LOTION (DIPROSONE 0.05%) BOTTLE
5,13711,1559,leuprolide (Lupron Depot) (Lupron Depot) 3.75 mg Susp-Inj
5,13711,2481,labetalol (Trandate) 100 mg Tab
5,13711,2479,diltiaZEM SR (Cardizem SR) 90 mg SR CAP
5,13711,2411,penicillin VK (Pen VK) 500 mg Tab
5,13711,241,morphine (Morphine) 2 mg (1 mL) Injectable
5,13711,24,cabergoline (Dostinex) 0.5 mg Tab
5,13711,2381,LORazepam (ATIVAN) 0.5 mg TAB
5,13711,2367,diazePAM (VALIUM) 10 mg TAB
5,13711,2356,methyldopa (Aldomet) 250 mg (1 tabs) Tab
5,13711,2353,ACETAMINOPHEN/codeine 300 MG-30 MG (TYLENOL W/codeine NO.3) TAB
5,13711,2348,trihexyphenidyl (Artane) 5 mg (1 tabs) Tab
5,13711,2344,trihexyphenidyl (Artane) 2 mg Tab
5,13711,2333,hydrOXYzine pamoate (VISTARIL) 25 mg CAP
5,13711,2326,diphenhydrAMINE (Benadryl) 50 mg Cap
5,13711,NC25592,glucagon (Glucagen) 1 mg Injectable
5,13711,NC IMAGING1,GADOBENATE DIMEGLUMINE (MULTIHANCE) 529 mg/1 mL (15 mL) Aerosol
5,13711,MinorTray,Minor Tray (Minor Tray) EACH
5,13711,IND167,IND remdesivir (GS-5734) 100 mg Injectable
5,13711,IND144,inotuzumab ozogamicin 0.9 mg Injectable
5,13711,IND015,epacadostat (INCB024360) IND 100 mg (1 tabs) Tab
5,13711,IND005,avelumab 200 mg (10 mL) Injectable
5,13711,IM100,ioversol 68% (Optiray 320) (200 mL) Injectable
5,13711,ERP,Electrolyte Replacement Protocol (1 EA) Each
5,13711,delete,DELETE Misc
5,13711,ATKEY,Ativan Key (Ativan Key) EACH
5,13711,A17109,filgrastim-sndz (Zarxio) 300 mcg (0.5 mL) Injectable
5,13711,996,ENTACAPONE (COMTAN) 200 mg TAB
5,13711,973,methylergonovine (Methergine) 0.2 mg (1 mL) Injectable
5,13711,969,DOCEtaxel (Taxotere) 20 mg (1 mL) Injectable
5,13711,952,phytonadione (Aquamephyton) 10 mg (1 mL) Injectable
5,13711,934,ritonavir (NORVIR) 100 mg CAP
5,13711,93,capecitabine (Xeloda) 150 mg (1 tabs) Tab
5,13711,917,DIVALPROEX SODIUM (Depakote) 125 mg DR TAB
5,13711,9009,imipenem-cilastatin 500 mg-500 mg (Primaxin) 500 mg Injectable
5,13711,888*,fenofibrate (Tricor) 48 mg Tab
5,13711,886,lidocaine 1% (Xylocaine) 500 mg (50 mL) Injectable
5,13711,877,ketorolac (Toradol) 60 mg (2 mL) Injectable
5,13711,875,PENTobarbital sodium (NEMBUTAL) 1000 mg (20 mL) VIAL
5,13711,8648,ZINC OXIDE-GELATIN CALAMINE (UNNA BOOT-PRIMER) BANDAGE
5,13711,861,LIDOCAINE 1%/EPI 1:100000 (XYLOCAINE/EPI) (20 mL) VIAL
5,13711,8555,INSULIN NPL/INSULIN LISPRO (HumaLOG Mix 75/25) 1 unit/0.01 mL (10 mL) VIAL
5,13711,853,metoprolol tartrate (Lopressor) 5 mg (5 mL) Injectable
5,13711,838,paricalcitol (Zemplar) 5 mcg (1 mL) Injectable
5,13711,14961,PEG 3350 with electrolytes (Moviprep) (2000 mL) Powder-Oral
5,13711,14960,ETHYL ALCOHOL 98% DEHYDRATED 4900 mg (5 mL) AMPULE
5,13711,14912,PENTobarbital sodium (NEMBUTAL SODIUM) 50 mg (1 mL) SYRINGE
5,13711,14865,iopamidol (Isovue-300) 91800 mg (150 mL) Soln-IV
5,13711,14788,vitamin A (Vitamin A) 10000 units Cap
5,13711,17293,ePHEDrine 25 mg (5 mL) Injectable
5,13711,17292,elvitegravir/cobicistat/emtricitabine/tenofovir alafenamide (Genvoya) (Genvoya) Tab
5,13711,17286,histamine phosphate (Histatrol) (0.1 mL) Solution
5,13711,17278,famotidine (Pepcid) 200 mg (20 mL) Injectable
5,13711,17273,influenza virus vaccine inactivated (Flucelvax QUAD (PF) 2017-2018) (0.5 mL) Injectable
5,13711,17272,colistimethate Inhaled (Coly Mycin M) 150 mg Soln-Inhalation
5,13711,17268,tacrolimus (Prograf) 1 mg (2 mL) Syringe-Oral
5,13711,17262,theophylline PED Drip STD 0.8 mg (1 mL) Soln-IV
5,13711,17260,niCARdipine/NaCl 0.9% CONC PED Drip (Cardene) 0.2 mg (1 mL) Soln-IV
5,13711,17258,esmolol/NS PED Drip 20 mg (1 mL) Soln-IV
5,13711,17248,iopamidol 51% (Isovue-250) 25500 mg (50 mL) Soln-IV
5,13711,17208,"*INTERFERON ALFA-2B,RECOMB (*INTRON A) 1000000 unit/1 VIAL (1 VIAL) VIAL"
5,13711,17203,*CABAZITAXEL (*JEVTANA) 1 mg/1 mg (0.025 mL) VIAL
5,13711,17202,*BENDAMUSTINE HCL (*TREANDA) 1 mg/1 mg (1 VIAL) VIAL
5,13711,17200,"*FACTOR VIIA,RECOMB(BHK CELLS) (*NOVOSEVEN RT) 1 mcg/1 mcg (1 VIAL) VIAL"
5,13711,SX137,"Lidocaine 1%-Epinephrine 1:1,000 in Lactated Ringers Soln (Xylocaine 1%-Epinephrine 1:1,000 in Lactated Ringers Soln) (1 mL) Surg-Irr"
5,13711,SX133,bupivacaine 0.25%-morphine pf 5 mg-ketorolac 30 ng Surg mix (Marcaine 0.25%-Astramorph 5 mg-Toradol 30 mg mixture) (1 mL) Surg-Inf
5,13711,SX126,"tobramycin 1,200 mg and vancomycin 1,000 mg in cement (Nebcin 1.2 g and Vancocin 1 g in Cement) (1 EA) Powder"
5,13711,Ring Cutter,Ring Cutter (Ring Cutter) EACH
5,13711,OpthBurr,Opththalmic Burr Handle (Opththalmic Burr Handle) EACH
5,13711,NC-TONOPEN,TonoPen (TonoPen) EACH
5,13711,NC-PACERMAKER,Pacer Monitor (Pacer Monitor) EACH
5,13711,NC-Doppler,Doppler (Doppler) Misc
5,13711,NC-BROSELOW,Broselow Tape (Broselow Tape) EACH
5,13711,NC-7514,HEPARIN 1000 UNIT/ML (HEPARIN 1000 UNIT/ML - IMAGING) 1000 unit/1 mL (1 mL) VIAL
5,13711,651,DEXAMETHASONE (DECADRON) 1 mg TAB
5,13711,641,morphine SULFATE IR 30 mg TAB
5,13711,6340,ALENDRONATE (FOSAMAX) 10 mg TAB
5,13711,625,lidocaine topical 4% (Xylocaine) (50 mL) Soln-Topical
5,13711,614,ERGOTAMINE TARTRATE/CAFFEINE 1 MG-100 MG (CAFERGOT) TAB
5,13711,603,sertraline (Zoloft) 50 mg Tab
5,13711,6,tobramycin (Nebcin) 80 mg (2 mL) Injectable
5,13711,583,ampicillin-sulbactam 3 g (Unasyn) 3 g Powder-Inj
5,13711,573,levothyroxine (Synthroid) 88 mcg Tab
5,13711,570,levothyroxine (Synthroid) 25 mcg Tab
5,13711,563,ESTROGENSCONJUGATED (PREMARIN) 0.3 mg TAB
5,13711,548,levoFLOXacin (Levaquin) 250 mg Tab
5,13711,525,levoFLOXacin (Levaquin) 500 mg (20 mL) Injectable
5,13711,499,docusate-senna 50 mg-8.6 mg (Senokot-S) Tab
5,13711,494,morphine (MS Contin) 30 mg SR TAB
5,13711,465,AMOXICILLIN/K CLAVULANATE (AUGMENTIN 500-125 MG) 500 mg TAB
5,13711,4355,WC HYDROCORTISONE 2.5% OINTMENT 5 g TUBE
5,13711,4341,TOPIRAMATE (Topamax SPRINKLE) 25 mg CAP
5,13711,433,NIFEdipine (Procardia) 60 mg Tab-ER
5,13711,4314,imatinib (Gleevec) 100 mg (1 tab) Tab
5,13711,4311,EMTRICITABINE (EMTRIVA) 200 mg CAP
5,13711,4309,DIVALPROEX SODIUM (Depakote ER) 500 mg ER TAB
5,13711,430,CIPROFLOXACIN LACTATE (CIPRO I.V.) 400 mg (40 mL) VIAL
5,13711,4259,AZELASTINE HCL SPRAY (ASTELIN) BOTTLE
5,13711,4253,loratadine (Claritin) 10 mg Tab
5,13711,4251,BUPRENORPHINE HCL (SUBUTEX) 2 mg SL TAB
5,13711,4201,clonazePAM ODT (KlonoPIN) 0.25 mg WAFER
5,13711,4192,oxaliplatin (Eloxatin) 50 mg (10 mL) Injectable
5,13711,4172,meropenem (Merrem) 1000 mg Injectable
5,13711,16947,heparin (porcine) in 0.45% NaCl 25000 unit (500 mL) BAG
5,13711,16924,rotigotine (Neupro) 6 mg Patch-ER
5,13711,16898,CLADRIBINE P.F. (LEUSTATIN) 1 mg (1 mL) VIAL
5,13711,16893,phytonadione (Mephyton) 2.5 mg (0.5 tabs) Tab
5,13711,16892,BACLOFEN (LIORESAL) 5 mg (0.5 tab) TAB
5,13711,16885,oseltamivir (Tamiflu) 30 mg Cap
5,13711,16881,immune globulin 10% (Octagam) 1 g (10 mL) Injectable
5,13711,16877,memantine (Namenda XR) 14 mg Cap-ER
5,13711,16871,DEGARELIX ACETATE (FIRMAGON) 240 mg KIT
5,13711,16854,immune globulin 10 % (Gamunex-C) 500 mg (5 mL) Injectable
5,13711,16847,ixabepilone (Ixempra) 1 mg Injectable
5,13711,16846,cyclophosphamide (CYTOXAN) 100 mg (5 mL) VIAL
5,13711,16825,DOXOrubicin HCL (ADRIAMYCIN) 50 mg VIAL
5,13711,16815,NPH HUMAN INSULIN ISOPHANE (NovoLIN N) 5 unit (0.05 mL) SYRINGE
5,13711,16811,RESOURCE 2.0 (VANILLA CREME) LIQUID (237 mL) CARTON
5,13711,16794,ANTI-THYMOCYTE GLOBULINRABBIT (THYMOGLOBULIN) 25 mg VIAL
5,13711,16779,CARBIDOPA/LEVODOPA/ENTACAPONE 31.25 MG-125 MG-200 MG (STALEVO 125) TAB
5,13711,16764,metoprolol (Toprol XL) 12.5 mg Tab-ER
5,13711,16759,codeine sulfate 15 mg TAB
5,13711,16749,CALAMINE 8%/ZINC OXIDE 8% LOTION (CALAMINE) BOTTLE
5,13711,16745,treprostinil (Remodulin) 100 mg (20 mL) Soln-IV
5,13711,16730,ado-trastuzumab emtansine (KADCYLA) 100 mg VIAL
5,13711,NC-E-Z-GAS II,E-Z-GAS II (E-Z-GAS II) 4 g (1 packet) PACKET
5,13711,NC IMAGING3,GADOXETATE DISODIUM (EOVIST) (10 mL) Aerosol
5,13711,7231a,niacin ER (Slo-Niacin) 500 mg Cap-ER
5,13711,708,CARBIDOPA/LEVODOPA CR 50 MG-200 MG (SINEMET CR) SR TAB
5,13711,698,sodium polystyrene sulfonate (Kayexalate) 15 g (60 mL) Susp-Oral
5,13711,6911,BUPIVACAINE/EPI 0.5% (MARCAINE/EPINEPHrine) (30 mL) VIAL
5,13711,6876,ATROPINE ABBOJECT 0.5 mg (5 mL) SYRINGE
5,13711,3727,FLUoxetine (PROzac) 10 mg Cap
5,13711,370,AMPICILLIN SODIUM 1 g VIAL
5,13711,3673,lymphocyte immune globulin anti-thy (equine) (Atgam) 250 mg (5 mL) Injectable
5,13711,3639,vancomycin in NaCl (VANCOCIN/NS) 5 mg/1 mL (10 mL) SYRINGE
5,13711,3631,glyBURIDE-metFORMIN 1.25 mg-250 mg (Glucovance) (1 tabs) Tab
5,13711,3618,DESMOPRESSIN ACETATE (DDAVP) 0.1 mg TAB
5,13711,3605,trolamine salicylate 10% (Myoflex) (57 g) Cream
5,13711,3596,fluticasone-salmeterol 100 mcg-50 mcg (Advair Diskus) Powder-Inhale
5,13711,3590,PARoxetine HCl (Paxil) 30 mg TAB
5,13711,3566,lopinavir-ritonavir 200 mg-50 mg (KaLETra) Tab
5,13711,3543,potassium phosphate-sodium phosphate 250-45-298 mg (Neutra Phos Tab) Tab
5,13711,347,carmustine (BICNU) 100 mg Injectable
5,13711,345,mitoMYcin (Mutamycin) 20 mg VIAL
5,13711,3435,quiNIDine (QuiNIDine) 200 mg (1 tabs) Tab
5,13711,3433,rOPINIRole (Requip) 0.5 mg Tab
5,13711,3430,risperiDONE (RisperDAL) 2 mg Tab
5,13711,3308,influenza VACCINE/PF 2016-2017 (FluZONE Quad) 60 mcg (0.5 mL) SYRINGE
5,13711,327,fluorouracil (Adrucil) 500 mg (10 mL) Injectable
5,13711,3255,linezolid/D5W (Zyvox) 600 mg (300 mL) Soln-IV
5,13711,3238,telmisartan (Micardis) 40 mg Tab
5,13711,3168,alum hydrox/mag hydrox/simeth 1200/1200/120mg (Maalox Plus) (Maalox Plus) (30 mL) Susp-Oral
5,13711,3164,DEXTROSE GEL (INSTA-GLUCOSE) (31 g) TUBE
5,13711,3050,mannitol 20% (Osmitrol) 100 g (500 mL) Injectable
5,13711,16300,diphenhydrAMINE (Benadryl) 25 mg capsule (Benadryl) 25 mg (1 cap) Cap
5,13711,16248,romiPLOStim (Nplate) 500 mcg Injectable
5,13711,16225,ramipril (Altace) 10 mg (1 cap) Cap
5,13711,16192,ondansetron (Zofran ODT) 4 mg Tab-Disintegrating
5,13711,16189,peginterferon alfa-2a (Pegasys) 180 mcg (0.5 mL) Injectable
5,13711,16081,sertraline (Zoloft) 100 mg Tab
5,13711,4169,prednisoLONE oral (Prelone) 15 mg (5 mL) Solution
5,13711,4168,tetracaine 1% (Pontocaine) 20 mg (2 mL) Injectable
5,13711,4164,rifAMPin (Rifadin) 150 mg capsule (Rifadin) 150 mg (1 cap) Cap
5,13711,4132,amphotericin B/D5W (FUNGIZONE/D5W) 0.1 mg/1 mL (10 mL) SYRINGE
5,13711,4126,PENTobarbital sodium/NS (NEMBUTAL/NS) 5 mg/1 mL (10 mL) SYRINGE
5,13711,4090,voriconazole (VFEND) 50 mg Tab
5,13711,4086,morphine (Infumorph) 500 mg (20 mL) Soln-IV
5,13711,4041,OXcarbazepine (Trileptal) 300 mg Tab
5,13711,4012,erythromycin ethylsuccinate ORAL SUSPENSION 400 mg (5 mL) ORAL SYRINGE
5,13711,4011,ACYCLOVIR SUSPENSION (Zovirax) 200 mg (5 mL) ORAL SYRINGE
5,13711,16489,FAMOTIDINE PF/NS (PEPCID/NS) 4 mg (1 mL) SYRINGE
5,13711,16483,levothyroxine (Synthroid) 40 mcg (1 mL) Syringe-inj
5,13711,16479,fentaNYL-bupivacaine (250 mL) CADD
5,13711,16466,rosuvastatin (Crestor) 10 mg Tab
5,13711,16454,ADALIMUMAB (HUMIRA) 20 mg (0.4 mL) SYRINGE
5,13711,16424,eriBULin MESYLATE (HALAVEN) 1 mg (2 mL) VIAL
5,13711,16415,rifAXIMin (Xifaxan) 550 mg Tab
5,13711,16411,levETIRAcetam/NaCl 0.9% (Keppra) 10 mg (1 mL) Syringe-inj
5,13711,16390,HYDROcodone-acetaminophen 7.5 MG-325 MG TAB
5,13711,16388,HYDROcodone-acetaminophen 5 MG-325 MG TAB
5,13711,16368,iron sucrose 300 mg (250 mL) Bag
5,13711,3871,BEER (360 mL) CAN
5,13711,3863,insulin aspart (Novolog vial) 100 units (1 mL) Injectable
5,13711,3862,yellow fever vaccine (YF-Vax) (1 EA) Powder-Inj
5,13711,3857,verapamil (Calan) 120 mg Tab
5,13711,3839,sodium chloride 0.9% (Sodium Chloride 0.9%) (250 mL) Soln-Irrig
5,13711,3790,norethindrone (Norethindrone Acetate) 5 mg Tab
5,13711,3757,lidocaine PF 0.5% (Xylocaine-MPF) 250 mg (50 mL) Injectable
5,13711,3736,hepatitis B vaccine (Recombivax HB) 5 mcg (0.5 mL) Susp-Inj
5,13711,373,oxacillin (Bactocill) 1 g Injectable
1,14094,75815135,"amoxicillin-potassium clavulanate 600-42.9 mg / 5 ml (suspension, recon) (5 mL) syringe, oral/UD cup"
1,14094,5812993,"immune globulin, rabies (PF) (HYPERRAB) 300 unit/1 mL (5 mL) injection"
1,14094,5816333,oxazepam (SERAX) 30 mg capsule
1,14094,85810031,"vancomycin (repkg) 125 mg (5 mL) syringe, oral/UD cup"
1,14094,NF5811921,"propranolol LA (INDERAL LA) 60 mg capsule, ER"
1,14094,NF5819197,"theophylline (24 hr) 100 mg capsule, ER"
1,14094,NF5811601,"nitroglycerin 400 mcg / spray (NITROLINGUAL) (12 g) spray, non-aerosol"
1,14094,NF5814139,dutasteride (AVODART) 0.5 mg capsule
1,14094,75815767,"gabapentin (solution) RPKG 50 mg/1 mL (5 mL) syringe, oral/UD cup"
1,14094,NF5811765,"phenylephrine 0.5 % (NEO-SYNEPHRINE) (15 mL) spray, non-aerosol"
1,14094,5811578,"vaccine, influenza (PF) 2020-21 (6 mos +) QV (15 mcg each) (syringe) (FLUARIX) (0.5 mL) injection"
1,14094,WRAP5810658,dextrose 50 % in water (syringe) (D50W) 25 GM (50 mL) injection
1,14094,5818415,dextrose 50 % in water (syringe) (D50W) 25 GM (50 mL) injection
1,14094,5817560,"EPINEPHrine (EPIPEN) 0.3 mg (0.3 mL) injector, auto"
1,14094,5811696,"vancomycin (solution, recon) 1.25 GM injection"
1,14094,5812512,HYDROmorphone (PF) in NaCl 0.9 % (infusion) 0.2 mg/1 mL (100 mL) IV bag / bottle
1,14094,5811190,"vancomycin in water, sterile (PMX) (PEG/NADA) 2 GM (400 mL) IVPB"
1,14094,ADD?,Dummy for Host Conversion misc
1,14094,5814966,"vancomycin in water, sterile (PMX) (PEG/NADA) 1.75 GM (350 mL) IVPB"
1,14094,5811165,"amoxicillin-potassium clavulanate 250-62.5 mg / 5 ml (suspension, recon) (100 mL) bottle, oral"
1,14094,NF5813543,"water, sterile (irrigation) (bag) (3000 mL) bottle"
1,14094,5811290,calcium acetate 667 mg tablet
1,14094,NF5814536,"phenylephrine 1% (NEO-SYNEPHRINE) (29.6 mL) spray, non-aerosol"
1,14094,NF5811767,"phenylephrine 1% (NEO-SYNEPHRINE) (15 mL) spray, non-aerosol"
1,14094,5810450,fluorescein 0.6 mg strip
1,14094,NF5816853,zinc gluconate (ZINCATE) 50 mg tablet
1,14094,NF5814326,"budesonide (ENTOCORT EC) 3 mg capsule, DER"
1,14094,DUP5817887,methylPREDNISolone sodium succinate (SOLU-Medrol) 125 mg vial
1,14094,7000153,"immune globulin, hepatitis B (HYPERHEP B) 220 unit (5 mL) injection"
1,14094,5816544,"vaccine, rabies (PF) PCEC 2.5 unit (1 mL) injection"
1,14094,5815878,"hyoscyamine sulfate (LEVSIN) 0.125 mg tablet, disintegrate"
1,14094,wrap5819589,"neomycin-polymyxin B-hydrocortisone 3.5-10,000-1 mg/mL-unit/mL-% (solution, otic) (CORTISPORIN) (10 mL) bottle, drop"
1,14094,5816543,"immune globulin, rabies (PF) (HYPERRAB) 150 unit/1 mL (2 mL) injection"
1,11197,837582,EPINEPHrine (ADRENALIN) 1 mg/1 mL (30 mL) Vial
1,11197,837811,furosemide injection (LASIX) 10 mg/1 mL (2 mL) Vial
1,11197,837922,furosemide injection (LASIX) 10 mg/1 mL (4 mL) Vial
1,11197,838057,furosemide injection (LASIX) 10 mg/1 mL (10 mL) Vial
1,11197,838174,propofol injection (DIPRIVAN) 10 mg/1 mL (20 mL) Vial
1,11197,838225,propofol injection (DIPRIVAN) 10 mg/1 mL (50 mL) Vial
1,11197,838276,propofol injection (DIPRIVAN) 10 mg/1 mL (100 mL) Vial
1,11197,838327,insulin aspart (NovoLOG) 100 Units/1 mL (10 mL) Vial
1,11197,83953,cholecalciferol (Vitamin D3) 1000 Units tablet
1,11197,84180,dexmethylphenidate extended-release (FOCALIN XR) 15 mg capsule
1,11197,8514V01,PHENobarbital (LUMINAL) 97.2 mg tablet
1,11197,8515V01,PHENobarbital (LUMINAL) 16.2 mg tablet
1,11197,8517,PHENobarbital (LUMINAL) 32.4 mg tablet
1,11197,851736,bupivacaine 0.25% injection (MARCAINE) (30 mL) Vial
1,11197,851835,bupivacaine 0.25% injection (Sensorcaine MPF) 2.5 mg/1 mL (10 mL) Vial
1,11197,8519,PHENobarbital (LUMINAL) 64.8 mg tablet
1,11197,851934,bupivacaine 0.5 % injection (MARCAINE) (30 mL) Vial
1,11197,8524V01,PHENobarbital (LUMINAL) 65 mg/1 mL (1 mL) Injection
1,11197,853798,propranolol 1 mg/1 mL (1 mL) Injection
1,11197,8551V01,phenylephrine 2.5% ophthalmic solution (NEOFRIN) (5 mL) Bottle
1,11197,8551V02,phenylephrine 2.5% ophthalmic solution (NEOFRIN) (15 mL) Bottle
1,11197,824927,milrinone injection (Primacor I.V.) 1 mg/1 mL (10 mL) Vial
1,11197,824958,naloxone injection (Narcan) 400 mcg/1 mL (10 mL) Vial
1,11197,825157,norepinephrine injection (LEVOPHED) 1 mg/1 mL (4 mL) Vial
1,11197,825277,oxymetazoline 0.05% nasal solution (AFRIN) (30 mL) Bottle
1,11197,825851,vancomycin injection (VANCOCIN) 500 mg Vial
1,11197,825918,tetracaine 0.5 % ophthalmic solution (TETCAINE) (15 mL) Bottle
1,11197,829727,vecuronium injection (NORCURON) 10 mg Vial
1,11197,833832,rocuronium injection (ZEMURON) 10 mg/1 mL (10 mL) Vial
1,11197,833919,phytonadione (VITAMIN K) 10 mg/1 mL (1 mL) Injection
1,11197,834039,zinc oxide (TRIPLE PASTE) 12.8 % Tube
1,11197,834112,tromethamine (THAM) 0.3 mEq/1 mL (500 mL) Bottle
1,11197,834139,alprostadil (PROSTIN VR) 500 mcg/1 mL (1 mL) Injection
1,11197,834168,remifentanil injection (ULTIVA) 2 mg Vial
1,11197,834233,omeprazole (PriLOSEC) 10 mg capsule
1,11197,834404,phenazopyridine (PYRIDIUM) 100 mg tablet
1,11197,8346V01,PENTobarbital (NEMBUTAL) 50 mg/1 mL (50 mL) Injection
1,11197,835751,vasopressin (VASOSTRICT) 20 Units/1 mL (1 mL) Vial
1,11197,835815,raNITIdine (ZANTAC) 25 mg/1 mL (2 mL) Vial
1,11197,835995,fentaNYL injection (fentaNYL) 50 mcg/1 mL (2 mL) Vial
1,11197,836483,fentaNYL 50 mcg/1 mL (5 mL) Injection
1,11197,836930,terbutaline injection (BRETHINE) 1 mg/1 mL (1 mL) Vial
1,11197,837347,EPINEPHrine (ADRENALIN) 1 mg/1 mL (1 mL) Ampule
1,11197,872809,"lidocaine, EPINEPHrine, tetracaine topical gel (LET) (50 mL) Bottle"
1,11197,873364,magnesium sulfate 50% injection (magnesium sulfate injection) 500 mg/1 mL (10 mL) Vial
1,11197,875227,sodium bicarbonate 8.4% injection (Sodium Bicarbonate) 1 mEq/1 mL (50 mL) Vial
1,11197,875274,heparin in 0.9 % NaCl 2 Units/1 mL (500 mL) Bag
1,11197,877032,neostigmine (PROSTIGMIN) 0.5 mg/1 mL (10 mL) Vial
1,11197,8810V01,potassium chloride injection (Potassium Chloride) 2 mEq/1 mL (20 mL) Vial
1,11197,882989,activated charcoal (INSTA-CHAR/ACTIDOSE) 50 g (240 mL) Bottle
1,11197,88303,lisdexamfetamine dimesylate (VYVANSE) 30 mg capsule
1,11197,883064,charcoal w/sorbitol (Activated Charcoal w/Sorbitol) 50 g (240 mL) Bottle
1,11197,889614,dextrose 50 % (50 mL) Syringe
